%Temp,%Salinity,%TA,%DIC
28.589,35.922,2408.826686,2059.870114
28.045,36.229,2396.289571,2059.877429
28.207,36.175,2397.885714,2056.807143
25.829,36.182,2430.396629,2128.535371
25.836,36.182,2415.923829,2095.454686
25.979,36.117,2381.658171,2054.541343
26.067,36.246,2399.4852,2125.0512
26.048,36.305,2395.092714,2066.273143
26.063,36.303,2390.811857,2078.606057
26.053,36.606,2383.573543,2049.936
26.128,36.301,2380.308429,2044.264886
26.025,36.29,2401.361143,2093.414571
26.211,36.319,2389.7902,2047.353914
26.218,36.271,2379.3776,2041.539143
26.093,36.333,2386.559057,2049.1812
26.228,36.353,2398.259343,2081.468914
26.195,36.332,2387.531429,2051.200914
26.283,36.291,2379.652714,2044.738629
26.269,36.605,2397.104571,2099.035286
26.101,36.389,2389.197771,2067.934886
26.181,36.297,2386.268486,2051.299029
26.387,36.183,2373.6048,2037.6198
26.741,36.426,2363.527029,2053.385657
26.331,36.547,2398.5274,2086.3116
26.285,36.305,2381.608,2055.900286
26.211,36.555,2388.608143,2078.412857
26.211,36.467,2388.067543,2070.283686
25.733,36.306,2391.009429,2052.844971
25.166,36.292,2393.198171,2051.016457
26.161,34.064,2384.48,2076.930743
26.856,35.066,2364.450286,2052.863829
27.551,36.068,2355.755657,2050.723429
25.632,34.82,2363.780571,2133.968571
26.024,34.82,2339.904,2080.246286
26.96,35.809,2342.931714,2048.2748
27.676,35.772,2347.665257,2033.893714
27.787,35.87,2347.947714,2036.391143
25.671,34.179,2240.189314,1989.2178
26.256,34.896,2307.124114,2024.965029
27.778,35.95,2352.157143,2035.797143
27.851,36.051,2357.7354,2044.606714
25.576,34.458,2250.599657,1988.718857
27.321,35.626,2335.029829,2022.538914
27.788,36.011,2361.292714,2041.309257
25.636,34.228,2231.6656,1955.885714
27.261,36.024,2358.028114,2037.929143
27.707,36.052,2373.251657,2035.392914
27.656,35.867,2366.197229,2032.121743
25.71,34.003,2155.7902,1901.253457
26.74,35.258,2307.887943,1986.536457
27.598,35.838,2360.188286,2020.239257
25.511,34.445,2157.241143,1904.316429
25.914,34.912,2159.556571,1873.278171
27.737,35.414,2295.839029,1975.089371
26.892,35.436,2364.087429,2030.989029
27.952,35.813,2362.634771,2017.806743
24.263,36.004,2408.153257,2113.949143
23.745,36.259,2388.950114,2091.626314
24.369,36.274,2382.6836,2039.6352
24.91,36.236,2373.975657,2028.180686
25.639,36.164,2371.325143,2013.818171
25.596,36.176,2387.616,2023.7888
23.798,36.255,2381.435571,2094.503143
24.516,36.239,2355.535,2030.4194
25.511,36.192,2354.548114,2030.888229
23.407,36.332,2425.939543,2138.397714
24.043,36.332,2368.8464,2035.630057
25.423,36.231,2347.7688,2035.147029
23.209,36.074,2392.221543,2091.261314
24.01,36.218,2367.6224,2059.252
26.747,36.106,2336.574,2002.3356
