%Temp,%Salinity,%TA,%DIC
21.812,35.427,2352.1,2103.5
21.073,35.555,2397.1,2174
22.779,35.476,2335,2046.6
20.938,35.369,2373.4,2169.4
20.628,35.407,2261.2,2042.3
21.002,35.435,2199.4,1910.4
19.318,35.69,2245.9,2035.8
18.487,35.712,2240.4,2057
17.65,35.762,2329.3,2160.8
18.808,35.669,2339.3,2127.9
21.763,35.521,2306.1,1995.2
22.282,35.618,2201.3,1780.5
22.833,35.662,2136.5,1641.7
23.325,35.735,2074.5,1538.5
23.166,35.809,2011.8,1412.5
22.506,35.499,2314.7,1999.7
22.367,35.271,2301.9,2006.3
21.08,35.406,2239.6,2028.6
20.491,35.402,2292.7,2111.1
20.569,35.616,2250.1,2107.8
20.411,35.215,2246.5,2119.4
21.962,35.217,2283.3,2076.1
21.719,35.255,2284.9,2123.3
22.963,35.392,2316.7,2025.9
23.804,35.386,2313.8,1946.4
25.042,35.385,2306.8,1910.6
25.875,35.372,2212.4,1781
25.529,35.364,2152.2,1746.4
24.389,35.336,2117.5,1772.5
23.437,35.365,2318.9,2009
23.406,35.394,2322.6,2006.2
23.301,35.37,2330.3,2032.2
22.546,35.405,2328.1,2099.3
22.175,35.288,2267.6,2076.3
21.798,35.23,2217,2057
21.818,35.265,2260.1,2131.9
